articleNo,articleName,realEstateTypeName,tradeTypeName,floorInfo,isPriceModification,dealOrWarrantPrc,areaName,area1,area2,direction,articleConfirmYmd,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrMaxPrc,sameAddrMinPrc,pyeongs,provinceNo,provinceName,districtNo,districtName,dongNo,dongName,complexNo,realEstateType,complexName,complexLatitude,complexLongitude,complexTypeName,totalHouseHoldCount,totalDongCount,useApproveYmd,minArea,maxArea
2431406847,개포래미안포레스트,아파트,전세,중/19,False,"12억 5,000",115A,115.0,84.0,남향,20240626,"FIRST 34 명품커뮤니티,강남8학군","['4년이내', '대단지', '방세개', '화장실두개']",130동,1.0,"12억 5,000","12억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2431649468,개포래미안포레스트,아파트,매매,고/14,False,"20억 8,000",86A,86.0,59.0,남동향,20240627,22 주인직접 세안고 로열동 최상급커뮤니티,"['4년이내', '대단지', '방세개', '화장실두개']",111동,1.0,"20억 8,000","20억 8,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2431333974,개포래미안포레스트,아파트,매매,저/33,False,26억,115D,115.0,84.0,남동향,20240626,34.세대분리.갭투자적합.달터공원조망.입주가.프리미엄 커뮤니티.,"['4년이내', '대단지', '세대분리', '방세개']",109동,1.0,26억,26억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2431403390,개포래미안포레스트,아파트,매매,중/15,False,21억,86A,86.0,59.0,남동향,20240626,"26.정갈하고 맛있는 조,중식서비스, 커리큘럼 좋은 구룡초배정","['4년이내', '대단지', '방세개', '화장실두개']",108동,1.0,21억,21억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430156286,개포래미안포레스트,아파트,매매,6/14,False,"19억 8,000",86A,86.0,59.0,남향,20240619,실매물 주인직접  갭투자가능 조중식제공  최고급커뮤니티시설 구룡초배정,"['4년이내', '대단지', '방세개', '화장실두개']",101동,1.0,"19억 8,000","19억 8,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2431099041,개포래미안포레스트,아파트,전세,중/33,False,15억,128A,128.0,96.0,남향,20240625,정남향 주인직접 달터공원뷰 추천전세 입주협의 장기거주가능,"['4년이내', '대단지', '방네개이상', '화장실두개']",109동,1.0,15억,15억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2431152376,개포래미안포레스트,아파트,매매,저/29,False,20억,86A,86.0,59.0,남동향,20240625,"FIRST 26, 가장선호하는 로얄동 갭투가능합니다.","['4년이내', '대단지', '방세개', '화장실두개']",118동,1.0,20억,20억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2431311191,개포래미안포레스트,아파트,전세,중/34,False,15억,135A,135.0,102.0,남동향,20240626,41.전세.반전세도 가능.프리미엄 커뮤니티.호텔식 조중식,"['4년이내', '대단지', '대형평수', '방네개이상']",124동,1.0,15억,15억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2431411614,개포래미안포레스트,아파트,매매,고/21,True,"19억 4,000",86A,86.0,59.0,남동향,20240626,입주가능 로얄동 로얄타입 내부 풀에어컨 에이스매물,"['4년이내', '대단지', '방세개', '화장실두개']",127동,1.0,"19억 4,000","19억 4,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2431312263,개포래미안포레스트,아파트,전세,고/34,False,14억,135A,135.0,102.0,남향,20240626,로얄타입 대형평수 개포동 커뮤니티 학군좋은 전세매물,"['4년이내', '대단지', '대형평수', '방네개이상']",124동,1.0,14억,14억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2431423504,개포래미안포레스트,아파트,전세,중/19,False,12억,115A,115.0,84.0,남동향,20240626,34  주인의뢰.융무.포이초배정. 풀에어컨 . 판상형 구조굿.신세계조중식,"['4년이내', '대단지', '방세개', '화장실두개']",130동,1.0,12억,12억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430662663,개포래미안포레스트,아파트,매매,중/14,False,20억,86A,86.0,59.0,남동향,20240622,26.구룡초배정O세안고O호텔급커뮤니티O맛있는조중식,"['4년이내', '대단지', '방세개', '화장실두개']",107동,1.0,20억,20억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430960346,개포래미안포레스트,아파트,전세,고/33,False,13억,115B,115.0,84.0,남동향,20240624,34.V.일조권굿.전망굿.숲세권.프리미엄 커뮤니티.구룡초,"['4년이내', '대단지', '방세개', '화장실두개']",104동,1.0,13억,13억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430992860,개포래미안포레스트,아파트,매매,저/14,False,26억,115A,115.0,84.0,남동향,20240624,34. 주인직접의뢰O구룡초배정O보증금조정가능O빠른입주,"['4년이내', '대단지', '방세개', '화장실두개']",106동,1.0,26억,26억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2431206426,개포래미안포레스트,아파트,매매,고/14,False,27억,115A,115.0,84.0,남동향,20240625,34 숲세권.입주가.구룡초배정.어린이집인접.호텔급조중식.최고급 커뮤니티,"['4년이내', '대단지', '방세개', '화장실두개']",106동,1.0,27억,27억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430877070,개포래미안포레스트,아파트,전세,중/13,False,"12억 6,000",101,101.0,74.0,남향,20240624,"26 시원한 조망 채광굿 입주가능. 주인직접의뢰,","['4년이내', '융자금없는', '대단지', '방세개']",113동,2.0,"12억 6,000","11억 8,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430756978,개포래미안포레스트,아파트,매매,고/13,False,21억,86A,86.0,59.0,남동향,20240624,포레25p 숲세권 구룡초 조중식 스카이라운지 하늘도서관,"['4년이내', '대단지', '방세개', '화장실두개']",112동,1.0,21억,21억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430877536,개포래미안포레스트,아파트,전세,중/14,False,12억,101,101.0,74.0,남향,20240624,실매물 주인직접 빠른입주가능 조중식제공,"['4년이내', '융자금없는', '대단지', '방세개']",110동,1.0,12억,12억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430834227,개포래미안포레스트,아파트,매매,중/14,False,"25억 5,000",115A,115.0,84.0,남동향,20240624,"35.최고급커뮤니티O조중식O구룡초O달터공원,양재천O국공립어린이집3","['4년이내', '대단지', '방세개', '화장실두개']",101동,1.0,"25억 5,000","25억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2431019307,개포래미안포레스트,아파트,매매,고/16,False,19억,74,74.0,49.0,남동향,20240624,20 세안고 화장실2   달터공원 숲세권아파트,"['4년이내', '대단지', '방두개', '화장실두개']",102동,1.0,19억,19억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430985094,개포래미안포레스트,아파트,매매,중/34,False,31억,129B,129.0,96.0,남동향,20240624,"THE H . 로얄동로얄층, 명품단지 조중식서비스","['4년이내', '대단지', '방네개이상', '화장실두개']",124동,1.0,31억,31억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2431015758,개포래미안포레스트,아파트,매매,고/19,False,"19억 5,000",86A,86.0,59.0,남동향,20240624,"구룡산전망이 좋아요, 숲세권 조용한 아파트, 조중식제공, 추천","['4년이내', '대단지', '방세개', '화장실두개']",130동,2.0,"19억 5,000","19억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430578546,개포래미안포레스트,아파트,매매,저/33,False,34억,128A,128.0,96.0,남동향,20240621,39 초록색의 달터공원뷰 갭가능 구룡초,"['4년이내', '대단지', '방네개이상', '화장실두개']",109동,1.0,34억,34억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2429026186,개포래미안포레스트,아파트,매매,중/35,True,33억,129B,129.0,96.0,남동향,20240613,막힘없는뷰 호텔식 조중식 숲세권,"['4년이내', '대단지', '방네개이상', '화장실두개']",115동,1.0,33억,33억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430990640,개포래미안포레스트,아파트,전세,고/18,False,10억,86A,86.0,59.0,남향,20240624,"26, 구룡초, 진출입 편한, 트여있는 집","['4년이내', '융자금없는', '대단지', '방세개']",103동,1.0,10억,10억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2428819416,개포래미안포레스트,아파트,전세,고/25,False,"11억 8,000",101,101.0,74.0,남동향,20240612,"31.대모산 트윈뷰,고품격커뮤니티,조중식서비스","['4년이내', '대단지', '방세개', '화장실두개']",126동,1.0,"11억 8,000","11억 8,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430724348,개포래미안포레스트,아파트,매매,고/14,False,"17억 5,000",74,74.0,49.0,남동향,20240622,포레22p 숲세권 신혼추천 2룸2욕실 누리는 커뮤니티,"['4년이내', '대단지', '방두개', '화장실두개']",111동,1.0,"17억 5,000","17억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430638323,개포래미안포레스트,아파트,매매,중/25,False,24억,101,101.0,74.0,남동향,20240622,31.V.입주가.갭투가.일조권굿.숲세권.프리미엄 커뮤니티,"['4년이내', '대단지', '방세개', '화장실두개']",126동,1.0,24억,24억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2428533511,개포래미안포레스트,아파트,전세,저/34,False,17억,148A,148.0,112.0,남서향,20240611,45 RR 사계절공원뷰 내부상태굿 커뮤니티연결동 넗어요 장기거주,"['4년이내', '융자금없는', '대단지', '대형평수']",119동,1.0,17억,17억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430377524,개포래미안포레스트,아파트,매매,중/15,False,21억,86A,86.0,59.0,남동향,20240620,26입주1획지 커뮤니티근처 조용하고 채광 통풍 최고,"['4년이내', '대단지', '방세개', '화장실두개']",123동,1.0,21억,21억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2428671247,개포래미안포레스트,아파트,전세,중/33,False,"12억 8,000",115B,115.0,84.0,남향,20240611,34  A블럭  트인조망  호텔급커뮤니티  조식제공,"['4년이내', '융자금없는', '대단지', '방세개']",104동,1.0,"12억 8,000","12억 8,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430735520,개포래미안포레스트,아파트,전세,중/13,False,"10억 5,000",86A,86.0,59.0,남향,20240622,"26, 구룡초, 내부 상태 최상, 장기거주","['4년이내', '융자금없는', '대단지', '방세개']",112동,1.0,"10억 5,000","10억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430602586,개포래미안포레스트,아파트,매매,고/16,False,"19억 5,000",86A,86.0,59.0,남향,20240621,실매물 주인직접  갭투자가능 조중식제공  최고급커뮤니티시설,"['4년이내', '대단지', '방세개', '화장실두개']",102동,1.0,"19억 5,000","19억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430482076,개포래미안포레스트,아파트,매매,저/19,False,28억,115A,115.0,84.0,남동향,20240621,34  로얄동  갭투자가능 조용한숲세권  조중식  고품격커뮤니티,"['4년이내', '대단지', '방세개', '화장실두개']",116동,1.0,28억,28억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2429628406,개포래미안포레스트,아파트,매매,고/34,False,"40억 5,000",149B,149.0,112.0,남서향,20240617,45 달터공원숲세권 영구조망 호텔식조중식,"['4년이내', '대단지', '대형평수', '방네개이상']",119동,1.0,"40억 5,000","40억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
